task, time
addition, 3.16875453110404
target, 3.46875453110404
target, 2.93886304259177
addition, 3.20707202144906
addition, 2.49744463269684
target, 3.44491113828944
addition, 2.58506130375457
target, 2.88506130375457
target, 3.10449101356059
addition, 3.29831683830142
target, 2.39663787583799
addition, 3.59044598174407
addition, 2.69483421557013
target, 3.00139005837429
addition, 2.51562670403858
target, 2.81677327880313
target, 2.21242554632405
addition, 4.24560531840237
addition, 1.8187387836347
target, 2.85839907210413
addition, 3.97338442075292
target, 4.45220377175326
target, 3
addition, 15.5319897967643
addition, 3.83663919219431
target, 4.13663919219431
addition, 2.08735856302624
target, 2.30655101644943
target, 2.71261294829882
addition, 3.30838744057292
addition, 2.70518391850404
target, 3.72404589432599
addition, 3.53895004236592
target, 3.83895004236592
addition, 2.43340201869787
target, 2.9843672767154
target, 2.47137146006513
addition, 3.08841322961129
addition, 2.91418699929823
target, 3.15922446571145
addition, 2.6728594962618
target, 3.57616808489798
addition, 2.6896480568978
target, 3.07981704896301
addition, 3.18704545115411
target, 3.66528738473494
addition, 3.02052392436534
target, 3.32052392436534
addition, 1.71204158011116
target, 3.01152091768316
target, 2.78127536058008
addition, 3.15289830684016
target, 2.62461181599516
addition, 3.01946513701678
target, 2.70091966087439
addition, 2.85161282691083
addition, 2.56168986735516
target, 3.04128916637099
addition, 2.34797209755155
target, 2.79279343986607
target, 2.30386731645754
addition, 2.60312197663372
target, 1.94042590282411
addition, 2.41161006656752
addition, 1.65798654035458
target, 2.49267057414466
addition, 2.78843053507999
target, 3.6850258320481
addition, 2.48957752365846
target, 3.00712403942275
addition, 3.50555453632109
target, 3.80555453632109
addition, 2.9340709492837
target, 3.08827085929708
target, 2.13738016912399
addition, 3.20836697371885
addition, 2.08451286679472
target, 2.92021063641627
target, 2.26543204695407
addition, 2.57271635014793
addition, 2.40903919866786
target, 3.64681620778964
target, 2.84107724411476
addition, 3.09116626255697
target, 2.62136843362792
addition, 2.83084578543864
target, 2.209478212737
addition, 3.04202657986923
