task, time
target, 1.75613681434973
addition, 2.58038340987385
target, 1.87586248244953
addition, 2.87486908456532
target, 1.69986040543688
addition, 2.48519028574147
target, 1.8108916679745
addition, 3.94779157780275
target, 1.46676841466288
addition, 2.61339187651249
addition, 2.42758138653096
target, 2.72758138653096
target, 1.76188730216391
addition, 2.51397519411935
target, 1.71795062969387
addition, 2.54205003740409
target, 2.1029250298095
addition, 3.005205949277
target, 2.32874937374769
addition, 2.67927679082385
target, 2.03594335507233
addition, 3.95305798054894
target, 1.6342933605688
addition, 2.83967213108362
target, 1.94943861560391
addition, 2.69577585711554
target, 1.86727832422106
addition, 2.93295541272257
target, 2.04256474289635
addition, 2.710130093051
target, 1.8567215030324
addition, 2.55458416381224
target, 1.67881776612862
addition, 2.58849689344539
target, 1.95433257413035
addition, 2.55928425697896
addition, 2.28238769970191
target, 2.58238769970191
target, 1.94077388049819
addition, 2.2758759435764
target, 1.71567256389219
addition, 2.30783657862343
target, 1.78207629483199
addition, 3.60588100817565
target, 1.76341974281219
addition, 2.19692624591513
target, 1.59470266961143
addition, 1.89691697540917
