task, time
addition, 2.82790915097524
target, 1.90189419113996
addition, 1.96341813759631
target, 2.07163608164372
addition, 2.49169294808718
target, 1.91470796184587
addition, 3.53468771614831
target, 1.96957557837418
addition, 2.33859407552072
target, 2.00959049982213
addition, 2.94884542390033
target, 2.10971285676549
addition, 3.27347342830669
target, 2.02839716073826
addition, 3.03891571589713
target, 1.95333377606175
addition, 2.78470309306043
target, 2.05154983056529
addition, 3.06553994892203
target, 1.76470189970158
addition, 2.93737350985225
target, 1.70310159612905
addition, 2.03891980030492
target, 2.15100861673957
addition, 3.05871802228532
target, 2.20044184852315
addition, 2.64885017309688
target, 2.05166465011824
addition, 3.32769867006002
target, 1.986494075029
addition, 2.8081051502358
target, 1.97473457188433
addition, 2.42255903634587
target, 1.74778018555658
addition, 2.65120486767866
target, 1.79151766975974
addition, 3.77074190214413
target, 1.97028735144217
addition, 3.04072906224135
target, 1.98949698840108
addition, 2.92895418711345
target, 2.00897790550944
addition, 3.21122930066486
target, 2.07873434980432
addition, 2.44256934375929
target, 1.76643232431622
addition, 2.73341154661672
target, 1.80779625873332
addition, 2.68748782629686
target, 1.99554610630407
addition, 2.63626875835414
target, 2.12162676805954
addition, 2.54624660346594
target, 1.91547445981468
addition, 3.00495826859227
target, 1.93042677105006
addition, 2.96066267470893
target, 1.81027700972372
addition, 3.6464456119029
target, 1.92659817458874
addition, 2.7635171454195
target, 2.12057063612369
addition, 2.55900106758323
target, 1.75188403684734
addition, 2.99024577511952
target, 1.93135921651399
addition, 3.0123543428837
target, 2.11741425119397
addition, 3.01422405319393
target, 2.31883581851319
addition, 2.82402202643529
target, 1.87574445226722
addition, 3.15084474428684
target, 1.91577709311346
addition, 3.07234512029721
target, 2.0970668825099
addition, 3.2176606134911
target, 1.92785093288131
addition, 3.06912737270764
target, 1.86002391187368
addition, 4.22953573656243
target, 2.03951326169292
addition, 3.0334092967547
target, 1.89133726551408
addition, 2.91535325104856
target, 2.10117134263258
addition, 3.24193932618435
target, 1.97512079553215
